Argentina, Cordoba, Cordoba, 1433991600000, 8.21, 27.86, 1001.88, 9.21347, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 0.36, 71.35, 1008.12, 3.66125, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -0.37, 74.01, 1010.0, 3.07786, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -0.6, 76.18, 1010.62, 2.91693, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -0.7, 77.66, 1011.25, 3.88253, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -0.78, 78.02, 1011.25, 5.25047, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -0.87, 78.33, 1010.62, 5.25047, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -0.87, 78.84, 1010.0, 5.71316, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -0.9, 78.64, 1010.0, 6.81958, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -1.07, 78.98, 1009.38, 6.87993, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -1.24, 80.16, 1010.62, 6.25631, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -1.23, 80.56, 1009.38, 7.74495, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -1.08, 80.11, 1010.62, 7.96623, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -1.06, 79.82, 1010.62, 6.47759, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -1.13, 79.79, 1010.62, 5.69304, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -1.16, 79.89, 1010.0, 5.87409, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -1.25, 80.06, 1009.38, 5.35106, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -1.27, 80.28, 1009.38, 5.65281, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -1.34, 80.72, 1009.38, 5.43152, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -1.25, 81.1, 1009.38, 6.01491, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -1.26, 80.84, 1009.38, 5.61257, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -1.24, 81.11, 1010.0, 5.77351, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -1.09, 81.29, 1010.0, 5.81374, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -0.87, 80.78, 1010.62, 5.21024, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -0.53, 80.06, 1011.25, 6.53794, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, -0.07, 79.03, 1010.0, 5.95456, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 0.39, 78.0, 1009.38, 6.49771, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 1.04, 75.78, 1008.75, 7.3225, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 1.9, 72.92, 1008.12, 7.14145, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 2.85, 67.95, 1010.0, 7.42308, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 3.77, 63.72, 1009.38, 5.91432, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 4.81, 59.76, 1010.0, 6.65864, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 5.3, 55.41, 1010.0, 5.00907, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 5.67, 53.06, 1010.0, 5.99479, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 6.12, 50.06, 1009.38, 3.64113, ESTE SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 6.67, 48.13, 1009.38, 5.55222, ESTE SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 7.28, 47.69, 1010.62, 4.9286, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 7.52, 46.64, 1009.38, 5.25047, ESTE SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 7.76, 45.84, 1009.38, 5.12977, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 8.02, 46.36, 1011.88, 5.00907, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 8.33, 46.94, 1010.62, 5.21024, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 8.58, 47.08, 1010.0, 4.78779, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 8.9, 47.96, 1008.12, 5.55222, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 9.01, 46.92, 1008.75, 5.00907, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 9.23, 46.71, 1009.38, 6.71899, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 9.44, 47.17, 1009.38, 5.06942, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 9.61, 48.86, 1009.38, 6.92016, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 9.65, 45.35, 1009.38, 7.18168, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 9.83, 44.27, 1009.38, 4.2044, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 10.13, 44.9, 1010.62, 4.78779, ESTE SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 10.16, 43.79, 1008.12, 6.69888, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 10.6, 42.94, 1008.12, 4.70732, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 10.77, 40.54, 1009.38, 5.49187, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 11.12, 39.39, 1009.38, 4.86825, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 11.26, 38.28, 1008.75, 3.27903, NOR NOROESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 11.65, 38.35, 1006.25, 5.41141, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 11.77, 36.04, 1007.5, 5.97467, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 11.8, 34.02, 1007.5, 5.14989, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 12.09, 35.76, 1007.5, 5.61257, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 12.31, 33.67, 1006.25, 5.12977, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 12.3, 33.89, 1008.12, 5.75339, NOR NOROESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 12.1, 32.69, 1007.5, 5.17, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 12.07, 36.88, 1006.25, 4.9286, ESTE SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 12.2, 34.52, 1006.25, 4.3251, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 12.31, 33.26, 1006.25, 3.74172, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 12.69, 31.32, 1006.88, 2.83646, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 12.69, 30.96, 1005.62, 6.37701, ESTE SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 12.71, 31.55, 1006.25, 4.38545, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 12.06, 35.91, 1006.25, 5.45164, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 11.92, 32.22, 1006.25, 2.45424, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 12.1, 33.01, 1005.62, 0.583386, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 12.15, 34.07, 1006.25, 1.75016, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 12.12, 35.24, 1007.5, 3.1181, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 12.01, 36.09, 1006.88, 4.16417, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 11.89, 37.21, 1005.0, 3.1181, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 11.57, 42.92, 1005.62, 3.80207, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 11.43, 36.06, 1007.5, 3.54055, ESTE SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 11.43, 37.08, 1006.88, 1.06619, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 11.41, 35.88, 1006.25, 0.321868, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 11.32, 37.17, 1007.5, 0.422452, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 10.96, 43.24, 1006.25, 1.22712, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 10.46, 44.46, 1006.25, 1.75016, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 9.98, 45.72, 1005.62, 2.05191, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 9.87, 41.94, 1006.25, 1.0863, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 9.6, 44.86, 1006.25, 2.63529, SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 9.43, 46.52, 1006.88, 2.63529, SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 9.23, 47.68, 1006.25, 3.2388, SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 9.01, 49.02, 1006.88, 2.47436, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 8.74, 49.07, 1005.62, 2.73588, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 8.31, 49.35, 1007.5, 4.04347, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 7.92, 50.54, 1006.88, 4.24463, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 7.64, 51.48, 1006.25, 3.64113, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 7.48, 52.14, 1008.12, 2.07203, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 6.78, 57.03, 1005.62, 4.88837, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 6.76, 53.36, 1008.12, 1.62946, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 6.87, 53.56, 1006.25, 3.54055, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 6.64, 56.02, 1006.88, 2.45424, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 6.37, 57.91, 1008.75, 3.09798, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 6.25, 57.76, 1005.62, 5.08954, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 6.3, 54.94, 1006.25, 5.06942, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 6.17, 55.91, 1006.25, 4.34522, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 5.42, 60.82, 1007.5, 3.09798, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 4.78, 64.47, 1007.5, 3.43996, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 4.62, 64.66, 1006.25, 3.92277, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 4.8, 65.59, 1005.62, 4.4458, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 4.65, 66.49, 1006.88, 3.62101, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 4.28, 66.17, 1006.88, 3.41985, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 4.08, 68.22, 1008.12, 3.1181, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 4.18, 69.05, 1006.25, 4.18428, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 4.28, 69.64, 1005.62, 3.21868, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 4.32, 69.55, 1005.62, 2.07203, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 4.36, 69.54, 1005.62, 2.43413, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 4.28, 69.34, 1007.5, 2.57494, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435028400000, 4.26, 67.53, 1007.5, 2.75599, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.23, 67.87, 1006.25, 2.45424, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.28, 67.84, 1007.5, 2.17261, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.46, 68.92, 1007.5, 2.33354, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.39, 70.3, 1006.25, 2.39389, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.48, 68.9, 1005.62, 2.77611, OESTE SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.54, 69.03, 1004.38, 2.33354, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.59, 67.43, 1006.25, 3.29915, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.62, 67.78, 1005.62, 3.31926, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.64, 67.81, 1005.62, 3.17845, OESTE SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.66, 69.05, 1004.38, 1.52887, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.69, 69.32, 1007.5, 1.77027, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.74, 69.56, 1005.0, 1.68981, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.73, 70.33, 1005.0, 3.4802, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.76, 69.35, 1005.0, 2.67553, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.76, 69.57, 1005.0, 2.57494, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.76, 69.52, 1005.0, 2.61518, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.77, 69.58, 1005.0, 1.38806, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.74, 70.0, 1004.38, 2.01167, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.66, 69.97, 1005.0, 2.9974, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.5, 70.37, 1005.0, 3.41985, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.19, 70.6, 1003.75, 3.2388, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.03, 72.13, 1006.88, 5.06942, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.0, 72.98, 1004.38, 3.66125, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.09, 73.48, 1001.88, 2.9974, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.31, 74.5, 1005.62, 2.83646, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.63, 72.55, 1003.75, 2.95716, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 4.81, 72.69, 1003.75, 3.2388, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 5.02, 72.36, 1003.75, 3.76183, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 5.07, 71.82, 1004.38, 3.58078, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 5.08, 72.45, 1004.38, 3.7216, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 5.28, 73.02, 1003.75, 3.41985, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 5.55, 71.04, 1004.38, 3.13821, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 5.73, 70.23, 1004.38, 3.6009, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 5.86, 70.86, 1003.75, 2.97728, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 5.99, 70.51, 1004.38, 3.37961, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 6.07, 69.56, 1003.12, 3.82218, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 6.13, 69.59, 1002.5, 4.6872, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 6.17, 69.79, 1002.5, 4.14405, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 6.22, 69.86, 1002.5, 4.2044, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 6.27, 70.13, 1002.5, 4.26475, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 6.34, 69.86, 1002.5, 4.40557, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 6.38, 70.5, 1002.5, 5.23035, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 6.41, 70.05, 1002.5, 5.93444, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 6.44, 69.67, 1003.12, 5.73327, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 6.47, 70.18, 1003.12, 4.48604, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 6.51, 70.41, 1003.12, 3.56066, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 6.56, 69.94, 1003.75, 3.8423, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 6.61, 69.72, 1003.75, 4.06358, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 6.65, 70.06, 1002.5, 4.64697, SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 6.69, 69.98, 1001.25, 3.76183, SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 6.74, 69.66, 1001.25, 3.31926, SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 6.81, 69.23, 1002.5, 3.27903, ESTE SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 6.92, 68.69, 1003.75, 3.88253, ESTE SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 7.03, 68.8, 1003.75, 3.74172, ESTE SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 7.13, 68.27, 1004.38, 3.29915, ESTE SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 7.22, 68.84, 1003.12, 3.66125, ESTE SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 7.31, 68.23, 1004.38, 3.13821, SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 7.44, 68.62, 1003.75, 2.17261, SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 7.61, 68.24, 1004.38, 2.53471, ESTE SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 7.75, 68.26, 1004.38, 2.71576, SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 7.85, 66.79, 1002.5, 3.37961, SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 7.96, 67.12, 1003.12, 4.66709, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 8.07, 66.9, 1003.12, 4.2044, ESTE SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 8.19, 67.86, 1003.12, 4.88837, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 8.29, 67.23, 1003.12, 3.963, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 8.48, 67.13, 1003.12, 3.03763, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 8.83, 66.6, 1003.12, 4.72744, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 9.82, 64.06, 1003.12, 4.64697, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 10.55, 61.79, 1002.5, 4.36533, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 11.03, 61.63, 1001.88, 2.65541, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 11.58, 62.17, 1002.5, 3.7216, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 11.83, 61.95, 1002.5, 6.47759, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 12.24, 60.17, 1001.25, 7.26215, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 12.26, 58.92, 1001.88, 5.51199, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 12.4, 60.49, 1003.12, 7.46331, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 12.4, 59.49, 1001.25, 8.54962, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1435114800000, 12.5, 58.72, 1000.62, 8.10705, NOR NORESTE, Asociaci󮠃ivil de Producrores
